user_id,job_id,match_score,recommended,name,sex,age,major,GPA,location_x,university,skills,GPA_normalized,company_id,title,role,location_y,work_type,salary_min,salary_max,posting_date,skills_required,company_name,industry,company_size,country,state
U00116,J00367,0.2857142857142857,0,Zachary Jordan,Male,21,Computer Science,3.83,East Lisafort,and Sons,"Marketing,Data Analysis,Python,Java",1.4425414467105753,C0016,Government social research officer,Community arts worker,South Danielle,Full-time,47375,127715,2025-07-14,"Java,SQL,Machine Learning,Management,Python","Vasquez, Waller and King",Retail manager,Medium,Bhutan,New Hampshire
U00064,J00498,0.0,0,Dawn Thomas,Male,27,Economics,2.64,Mannville,and Sons,"SQL,Marketing",-0.6230923634376535,C0088,"Surveyor, building control","Administrator, charities/voluntary organisations",East Craig,Part-time,63288,103936,2025-01-15,"Management,Java",Chase Group,Catering manager,Large,Central African Republic,Minnesota
U00773,J00429,0.0,0,Pamela Rodriguez,Female,30,Computer Science,3.36,New Annaport,and Sons,"SQL,Java,Design",0.6267028830385853,C0061,Social worker,"Pharmacist, community",Saramouth,Part-time,38656,123438,2025-04-23,"Marketing,Data Analysis,Communication,Cloud Computing",Mann-Miller,Research scientist (maths),Large,Gabon,California
U00493,J00008,0.3333333333333333,0,James Ortiz,Female,24,Computer Science,2.02,Lake Kevin,and Sons,"Machine Learning,AI,Java,Data Analysis",-1.699304936792193,C0075,Rural practice surveyor,Armed forces technical officer,West Patrickstad,Internship,53364,145032,2025-01-13,"Python,Machine Learning,C++,Data Analysis",Le Group,Best boy,Medium,Eritrea,Iowa
U00745,J00120,0.0,0,Dean Brown,Male,25,Computer Science,3.13,New Jeffrey,and Sons,"Marketing,Communication",0.22746273485867563,C0054,Archivist,"Merchandiser, retail",Port Sean,Part-time,56575,116307,2025-01-17,"Python,C++",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00344,J00456,0.3333333333333333,0,Devin Long,Female,21,Economics,2.5,Robertland,and Sons,"Data Analysis,Machine Learning,Design",-0.8661081058080335,C0014,Chief Executive Officer,"Administrator, local government",Lake Elizabethburgh,Internship,53960,148522,2025-01-18,"Design,AI,Java,Communication,Machine Learning",Tyler Ltd,Information systems manager,Medium,Lithuania,Wyoming
U00184,J00355,0.2857142857142857,0,Christopher Garner,Female,25,Business,3.65,New Lauraview,and Sons,"Machine Learning,Design,Java,Marketing",1.1300926350915153,C0001,Armed forces training and education officer,Health and safety inspector,South Kaylaside,Part-time,50857,89148,2025-05-14,"C++,SQL,Machine Learning,Java,Cloud Computing",Freeman-Johnson,"Pharmacist, hospital",Small,Sierra Leone,North Dakota
U00920,J00352,0.5,0,Joseph Rosario,Female,26,Engineering,2.89,Stephenfurt,and Sons,"Java,Data Analysis,C++,SQL,Marketing",-0.18913568063340375,C0039,"Lecturer, further education",Optometrist,East Michelleport,Full-time,51484,120761,2025-01-04,"Java,C++,Management,Marketing","Alvarez, Howard and Vasquez",Archaeologist,Large,New Caledonia,Nebraska
U00588,J00352,0.1666666666666666,0,Janet Sexton,Female,29,Marketing,3.24,Meghanchester,and Sons,"SQL,Java,Python",0.4184036752925461,C0039,"Lecturer, further education",Optometrist,East Michelleport,Full-time,51484,120761,2025-01-04,"Java,C++,Management,Marketing","Alvarez, Howard and Vasquez",Archaeologist,Large,New Caledonia,Nebraska
U00675,J00259,0.2857142857142857,0,Karen Martinez,Male,20,Biology,2.99,New David,and Sons,"Design,Management,Machine Learning,C++,Cloud Computing",-0.015553007511703678,C0034,Social worker,Training and development officer,Raymondland,Full-time,42564,122531,2025-07-29,"Machine Learning,C++,SQL,Data Analysis",Sharp Inc,Garment/textile technologist,Large,Cameroon,Arkansas
